"uni_lemma","category","lexical_category","concreteness","language1","definition1","aoa1","surprisal_1gm1","lstm_surp_resid1","language2","definition2","aoa2","surprisal_1gm2","lstm_surp_resid2"
"cake","food_drink","nouns",4.81,"French (Quebecois)","gâteau",20.3531970532748,-1.06100133176099,0.374437075324483,"Spanish (European)","bizcocho",25.2152151662172,0.731840842666131,-0.0796835136873666
"cake","food_drink","nouns",4.81,"French (Quebecois)","gâteau",20.3531970532748,-1.06100133176099,0.374437075324483,"English (American)","cake",21.9374559679748,-0.129302391720792,-0.327338949381242
"cake","food_drink","nouns",4.81,"French (Quebecois)","gâteau",20.3531970532748,-1.06100133176099,0.374437075324483,"Mandarin (Taiwanese)","蛋糕",23.2292056972929,0.318674770931337,-0.096350133057607
"cake","food_drink","nouns",4.81,"French (Quebecois)","gâteau",20.3531970532748,-1.06100133176099,0.374437075324483,"Spanish (European)","tarta",25.2152151662172,-0.952663220140042,0.0732530410842221
"cake","food_drink","nouns",4.81,"French (Quebecois)","gâteau",20.3531970532748,-1.06100133176099,0.374437075324483,"French (French)","gâteau",19.047569347085,-1.05003538539376,0.341585832194671
"cake","food_drink","nouns",4.81,"English (Australian)","cake",21.0295731388504,-0.135097426701197,-0.202152143847421,"Spanish (European)","bizcocho",25.2152151662172,0.731840842666131,-0.0796835136873666
"cake","food_drink","nouns",4.81,"English (Australian)","cake",21.0295731388504,-0.135097426701197,-0.202152143847421,"English (American)","cake",21.9374559679748,-0.129302391720792,-0.327338949381242
"cake","food_drink","nouns",4.81,"English (Australian)","cake",21.0295731388504,-0.135097426701197,-0.202152143847421,"Mandarin (Taiwanese)","蛋糕",23.2292056972929,0.318674770931337,-0.096350133057607
"cake","food_drink","nouns",4.81,"English (Australian)","cake",21.0295731388504,-0.135097426701197,-0.202152143847421,"Spanish (European)","tarta",25.2152151662172,-0.952663220140042,0.0732530410842221
"cake","food_drink","nouns",4.81,"English (Australian)","cake",21.0295731388504,-0.135097426701197,-0.202152143847421,"French (French)","gâteau",19.047569347085,-1.05003538539376,0.341585832194671
"cake","food_drink","nouns",4.81,"Spanish (European)","bizcocho",25.2152151662172,0.731840842666131,-0.0796835136873666,"English (American)","cake",21.9374559679748,-0.129302391720792,-0.327338949381242
"cake","food_drink","nouns",4.81,"Spanish (European)","bizcocho",25.2152151662172,0.731840842666131,-0.0796835136873666,"Mandarin (Taiwanese)","蛋糕",23.2292056972929,0.318674770931337,-0.096350133057607
"cake","food_drink","nouns",4.81,"Spanish (European)","bizcocho",25.2152151662172,0.731840842666131,-0.0796835136873666,"French (French)","gâteau",19.047569347085,-1.05003538539376,0.341585832194671
"cake","food_drink","nouns",4.81,"English (American)","cake",21.9374559679748,-0.129302391720792,-0.327338949381242,"Mandarin (Taiwanese)","蛋糕",23.2292056972929,0.318674770931337,-0.096350133057607
"cake","food_drink","nouns",4.81,"English (American)","cake",21.9374559679748,-0.129302391720792,-0.327338949381242,"Spanish (European)","tarta",25.2152151662172,-0.952663220140042,0.0732530410842221
"cake","food_drink","nouns",4.81,"English (American)","cake",21.9374559679748,-0.129302391720792,-0.327338949381242,"French (French)","gâteau",19.047569347085,-1.05003538539376,0.341585832194671
"cake","food_drink","nouns",4.81,"Mandarin (Taiwanese)","蛋糕",23.2292056972929,0.318674770931337,-0.096350133057607,"Spanish (European)","tarta",25.2152151662172,-0.952663220140042,0.0732530410842221
"cake","food_drink","nouns",4.81,"Mandarin (Taiwanese)","蛋糕",23.2292056972929,0.318674770931337,-0.096350133057607,"French (French)","gâteau",19.047569347085,-1.05003538539376,0.341585832194671
"cake","food_drink","nouns",4.81,"Spanish (European)","tarta",25.2152151662172,-0.952663220140042,0.0732530410842221,"French (French)","gâteau",19.047569347085,-1.05003538539376,0.341585832194671
"car","vehicles","nouns",4.89,"Mandarin (Beijing)","车",18.2448892539526,-0.683235241998547,-0.143758116883345,"English (British)","car",16.1747154908357,-1.4485425355874,0.441871520890215
"car","vehicles","nouns",4.89,"Mandarin (Beijing)","车",18.2448892539526,-0.683235241998547,-0.143758116883345,"Spanish (Mexican)","carro/coche",19.0951752307181,-2.01494473713953,-0.390655123920375
"car","vehicles","nouns",4.89,"Mandarin (Beijing)","车",18.2448892539526,-0.683235241998547,-0.143758116883345,"French (Quebecois)","auto",17.1980381716982,0.995655193176704,-0.37231116498511
"car","vehicles","nouns",4.89,"Mandarin (Beijing)","车",18.2448892539526,-0.683235241998547,-0.143758116883345,"Mandarin (Taiwanese)","汽車(車車、ㄅㄨㄅㄨ)",16.7040651637909,-0.19702482316808,-0.284656451964696
"car","vehicles","nouns",4.89,"Mandarin (Beijing)","车",18.2448892539526,-0.683235241998547,-0.143758116883345,"German","Auto",16.3601035957263,-2.11875860444515,1.02022377887452
"car","vehicles","nouns",4.89,"Mandarin (Beijing)","车",18.2448892539526,-0.683235241998547,-0.143758116883345,"Spanish (European)","coche",19.6797249306913,-1.97432809977817,-0.492459997999287
"car","vehicles","nouns",4.89,"Mandarin (Beijing)","车",18.2448892539526,-0.683235241998547,-0.143758116883345,"English (Australian)","car",15.5343611268098,-1.47172761427003,0.449438942671181
"car","vehicles","nouns",4.89,"Mandarin (Beijing)","车",18.2448892539526,-0.683235241998547,-0.143758116883345,"French (French)","voiture",20.5186237196797,-1.44881367369429,0.604356310003466
"car","vehicles","nouns",4.89,"Mandarin (Beijing)","车",18.2448892539526,-0.683235241998547,-0.143758116883345,"English (American)","car",17.5343430319291,-1.50592553794361,0.360234558771827
"car","vehicles","nouns",4.89,"English (British)","car",16.1747154908357,-1.4485425355874,0.441871520890215,"Spanish (Mexican)","carro/coche",19.0951752307181,-2.01494473713953,-0.390655123920375
"car","vehicles","nouns",4.89,"English (British)","car",16.1747154908357,-1.4485425355874,0.441871520890215,"French (Quebecois)","auto",17.1980381716982,0.995655193176704,-0.37231116498511
"car","vehicles","nouns",4.89,"English (British)","car",16.1747154908357,-1.4485425355874,0.441871520890215,"Mandarin (Taiwanese)","汽車(車車、ㄅㄨㄅㄨ)",16.7040651637909,-0.19702482316808,-0.284656451964696
"car","vehicles","nouns",4.89,"English (British)","car",16.1747154908357,-1.4485425355874,0.441871520890215,"German","Auto",16.3601035957263,-2.11875860444515,1.02022377887452
"car","vehicles","nouns",4.89,"English (British)","car",16.1747154908357,-1.4485425355874,0.441871520890215,"Spanish (European)","coche",19.6797249306913,-1.97432809977817,-0.492459997999287
"car","vehicles","nouns",4.89,"English (British)","car",16.1747154908357,-1.4485425355874,0.441871520890215,"English (Australian)","car",15.5343611268098,-1.47172761427003,0.449438942671181
"car","vehicles","nouns",4.89,"English (British)","car",16.1747154908357,-1.4485425355874,0.441871520890215,"French (French)","voiture",20.5186237196797,-1.44881367369429,0.604356310003466
"car","vehicles","nouns",4.89,"English (British)","car",16.1747154908357,-1.4485425355874,0.441871520890215,"English (American)","car",17.5343430319291,-1.50592553794361,0.360234558771827
"car","vehicles","nouns",4.89,"Spanish (Mexican)","carro/coche",19.0951752307181,-2.01494473713953,-0.390655123920375,"French (Quebecois)","auto",17.1980381716982,0.995655193176704,-0.37231116498511
"car","vehicles","nouns",4.89,"Spanish (Mexican)","carro/coche",19.0951752307181,-2.01494473713953,-0.390655123920375,"Mandarin (Taiwanese)","汽車(車車、ㄅㄨㄅㄨ)",16.7040651637909,-0.19702482316808,-0.284656451964696
"car","vehicles","nouns",4.89,"Spanish (Mexican)","carro/coche",19.0951752307181,-2.01494473713953,-0.390655123920375,"German","Auto",16.3601035957263,-2.11875860444515,1.02022377887452
"car","vehicles","nouns",4.89,"Spanish (Mexican)","carro/coche",19.0951752307181,-2.01494473713953,-0.390655123920375,"Spanish (European)","coche",19.6797249306913,-1.97432809977817,-0.492459997999287
"car","vehicles","nouns",4.89,"Spanish (Mexican)","carro/coche",19.0951752307181,-2.01494473713953,-0.390655123920375,"English (Australian)","car",15.5343611268098,-1.47172761427003,0.449438942671181
"car","vehicles","nouns",4.89,"Spanish (Mexican)","carro/coche",19.0951752307181,-2.01494473713953,-0.390655123920375,"French (French)","voiture",20.5186237196797,-1.44881367369429,0.604356310003466
"car","vehicles","nouns",4.89,"Spanish (Mexican)","carro/coche",19.0951752307181,-2.01494473713953,-0.390655123920375,"English (American)","car",17.5343430319291,-1.50592553794361,0.360234558771827
"car","vehicles","nouns",4.89,"French (Quebecois)","auto",17.1980381716982,0.995655193176704,-0.37231116498511,"Mandarin (Taiwanese)","汽車(車車、ㄅㄨㄅㄨ)",16.7040651637909,-0.19702482316808,-0.284656451964696
"car","vehicles","nouns",4.89,"French (Quebecois)","auto",17.1980381716982,0.995655193176704,-0.37231116498511,"German","Auto",16.3601035957263,-2.11875860444515,1.02022377887452
"car","vehicles","nouns",4.89,"French (Quebecois)","auto",17.1980381716982,0.995655193176704,-0.37231116498511,"Spanish (European)","coche",19.6797249306913,-1.97432809977817,-0.492459997999287
"car","vehicles","nouns",4.89,"French (Quebecois)","auto",17.1980381716982,0.995655193176704,-0.37231116498511,"English (Australian)","car",15.5343611268098,-1.47172761427003,0.449438942671181
"car","vehicles","nouns",4.89,"French (Quebecois)","auto",17.1980381716982,0.995655193176704,-0.37231116498511,"French (French)","voiture",20.5186237196797,-1.44881367369429,0.604356310003466
"car","vehicles","nouns",4.89,"French (Quebecois)","auto",17.1980381716982,0.995655193176704,-0.37231116498511,"English (American)","car",17.5343430319291,-1.50592553794361,0.360234558771827
"car","vehicles","nouns",4.89,"Mandarin (Taiwanese)","汽車(車車、ㄅㄨㄅㄨ)",16.7040651637909,-0.19702482316808,-0.284656451964696,"German","Auto",16.3601035957263,-2.11875860444515,1.02022377887452
"car","vehicles","nouns",4.89,"Mandarin (Taiwanese)","汽車(車車、ㄅㄨㄅㄨ)",16.7040651637909,-0.19702482316808,-0.284656451964696,"Spanish (European)","coche",19.6797249306913,-1.97432809977817,-0.492459997999287
"car","vehicles","nouns",4.89,"Mandarin (Taiwanese)","汽車(車車、ㄅㄨㄅㄨ)",16.7040651637909,-0.19702482316808,-0.284656451964696,"English (Australian)","car",15.5343611268098,-1.47172761427003,0.449438942671181
"car","vehicles","nouns",4.89,"Mandarin (Taiwanese)","汽車(車車、ㄅㄨㄅㄨ)",16.7040651637909,-0.19702482316808,-0.284656451964696,"French (French)","voiture",20.5186237196797,-1.44881367369429,0.604356310003466
"car","vehicles","nouns",4.89,"Mandarin (Taiwanese)","汽車(車車、ㄅㄨㄅㄨ)",16.7040651637909,-0.19702482316808,-0.284656451964696,"English (American)","car",17.5343430319291,-1.50592553794361,0.360234558771827
"car","vehicles","nouns",4.89,"German","Auto",16.3601035957263,-2.11875860444515,1.02022377887452,"Spanish (European)","coche",19.6797249306913,-1.97432809977817,-0.492459997999287
"car","vehicles","nouns",4.89,"German","Auto",16.3601035957263,-2.11875860444515,1.02022377887452,"English (Australian)","car",15.5343611268098,-1.47172761427003,0.449438942671181
"car","vehicles","nouns",4.89,"German","Auto",16.3601035957263,-2.11875860444515,1.02022377887452,"French (French)","voiture",20.5186237196797,-1.44881367369429,0.604356310003466
"car","vehicles","nouns",4.89,"German","Auto",16.3601035957263,-2.11875860444515,1.02022377887452,"English (American)","car",17.5343430319291,-1.50592553794361,0.360234558771827
"car","vehicles","nouns",4.89,"Spanish (European)","coche",19.6797249306913,-1.97432809977817,-0.492459997999287,"English (Australian)","car",15.5343611268098,-1.47172761427003,0.449438942671181
"car","vehicles","nouns",4.89,"Spanish (European)","coche",19.6797249306913,-1.97432809977817,-0.492459997999287,"French (French)","voiture",20.5186237196797,-1.44881367369429,0.604356310003466
"car","vehicles","nouns",4.89,"Spanish (European)","coche",19.6797249306913,-1.97432809977817,-0.492459997999287,"English (American)","car",17.5343430319291,-1.50592553794361,0.360234558771827
"car","vehicles","nouns",4.89,"English (Australian)","car",15.5343611268098,-1.47172761427003,0.449438942671181,"French (French)","voiture",20.5186237196797,-1.44881367369429,0.604356310003466
"car","vehicles","nouns",4.89,"English (Australian)","car",15.5343611268098,-1.47172761427003,0.449438942671181,"English (American)","car",17.5343430319291,-1.50592553794361,0.360234558771827
"car","vehicles","nouns",4.89,"French (French)","voiture",20.5186237196797,-1.44881367369429,0.604356310003466,"English (American)","car",17.5343430319291,-1.50592553794361,0.360234558771827
"clean (description)","descriptive_words","predicates",3.07,"English (British)","clean",26.4942860159121,-0.186028440239005,-0.22163571639109,"German","sauber",23.3570227258532,0.337264942016284,-0.562880139225219
"clean (description)","descriptive_words","predicates",3.07,"English (British)","clean",26.4942860159121,-0.186028440239005,-0.22163571639109,"Spanish (European)","limpio",39.9864161264752,1.12003298699731,-0.281032139656979
"clean (description)","descriptive_words","predicates",3.07,"English (British)","clean",26.4942860159121,-0.186028440239005,-0.22163571639109,"English (American)","clean (description)",24.1648515803735,-0.175764642839385,-0.391882941912738
"clean (description)","descriptive_words","predicates",3.07,"English (British)","clean",26.4942860159121,-0.186028440239005,-0.22163571639109,"Mandarin (Beijing)","干净",23.0536341370083,0.120077271465792,-0.318496355278583
"clean (description)","descriptive_words","predicates",3.07,"English (British)","clean",26.4942860159121,-0.186028440239005,-0.22163571639109,"French (Quebecois)","propre",25.2258651713842,0.137921388941942,-0.43084445390045
"clean (description)","descriptive_words","predicates",3.07,"English (British)","clean",26.4942860159121,-0.186028440239005,-0.22163571639109,"Mandarin (Taiwanese)","乾淨的",30.582978849084,0.140858194106731,-0.305540934221046
"clean (description)","descriptive_words","predicates",3.07,"English (British)","clean",26.4942860159121,-0.186028440239005,-0.22163571639109,"Spanish (Mexican)","limpio",26.5490254663089,0.989166092055479,-0.217694207945327
"clean (description)","descriptive_words","predicates",3.07,"English (British)","clean",26.4942860159121,-0.186028440239005,-0.22163571639109,"English (Australian)","clean",24.6683827487353,-0.180209880024325,-0.218205156241174
"clean (description)","descriptive_words","predicates",3.07,"English (British)","clean",26.4942860159121,-0.186028440239005,-0.22163571639109,"French (French)","propre",27.223128415706,0.285974643622278,-0.442691340632112
"clean (description)","descriptive_words","predicates",3.07,"German","sauber",23.3570227258532,0.337264942016284,-0.562880139225219,"Spanish (European)","limpio",39.9864161264752,1.12003298699731,-0.281032139656979
"clean (description)","descriptive_words","predicates",3.07,"German","sauber",23.3570227258532,0.337264942016284,-0.562880139225219,"English (American)","clean (description)",24.1648515803735,-0.175764642839385,-0.391882941912738
"clean (description)","descriptive_words","predicates",3.07,"German","sauber",23.3570227258532,0.337264942016284,-0.562880139225219,"Mandarin (Beijing)","干净",23.0536341370083,0.120077271465792,-0.318496355278583
"clean (description)","descriptive_words","predicates",3.07,"German","sauber",23.3570227258532,0.337264942016284,-0.562880139225219,"French (Quebecois)","propre",25.2258651713842,0.137921388941942,-0.43084445390045
"clean (description)","descriptive_words","predicates",3.07,"German","sauber",23.3570227258532,0.337264942016284,-0.562880139225219,"Mandarin (Taiwanese)","乾淨的",30.582978849084,0.140858194106731,-0.305540934221046
"clean (description)","descriptive_words","predicates",3.07,"German","sauber",23.3570227258532,0.337264942016284,-0.562880139225219,"Spanish (Mexican)","limpio",26.5490254663089,0.989166092055479,-0.217694207945327
"clean (description)","descriptive_words","predicates",3.07,"German","sauber",23.3570227258532,0.337264942016284,-0.562880139225219,"English (Australian)","clean",24.6683827487353,-0.180209880024325,-0.218205156241174
"clean (description)","descriptive_words","predicates",3.07,"German","sauber",23.3570227258532,0.337264942016284,-0.562880139225219,"French (French)","propre",27.223128415706,0.285974643622278,-0.442691340632112
"clean (description)","descriptive_words","predicates",3.07,"Spanish (European)","limpio",39.9864161264752,1.12003298699731,-0.281032139656979,"English (American)","clean (description)",24.1648515803735,-0.175764642839385,-0.391882941912738
"clean (description)","descriptive_words","predicates",3.07,"Spanish (European)","limpio",39.9864161264752,1.12003298699731,-0.281032139656979,"Mandarin (Beijing)","干净",23.0536341370083,0.120077271465792,-0.318496355278583
"clean (description)","descriptive_words","predicates",3.07,"Spanish (European)","limpio",39.9864161264752,1.12003298699731,-0.281032139656979,"French (Quebecois)","propre",25.2258651713842,0.137921388941942,-0.43084445390045
"clean (description)","descriptive_words","predicates",3.07,"Spanish (European)","limpio",39.9864161264752,1.12003298699731,-0.281032139656979,"Mandarin (Taiwanese)","乾淨的",30.582978849084,0.140858194106731,-0.305540934221046
"clean (description)","descriptive_words","predicates",3.07,"Spanish (European)","limpio",39.9864161264752,1.12003298699731,-0.281032139656979,"Spanish (Mexican)","limpio",26.5490254663089,0.989166092055479,-0.217694207945327
"clean (description)","descriptive_words","predicates",3.07,"Spanish (European)","limpio",39.9864161264752,1.12003298699731,-0.281032139656979,"English (Australian)","clean",24.6683827487353,-0.180209880024325,-0.218205156241174
"clean (description)","descriptive_words","predicates",3.07,"Spanish (European)","limpio",39.9864161264752,1.12003298699731,-0.281032139656979,"French (French)","propre",27.223128415706,0.285974643622278,-0.442691340632112
"clean (description)","descriptive_words","predicates",3.07,"English (American)","clean (description)",24.1648515803735,-0.175764642839385,-0.391882941912738,"Mandarin (Beijing)","干净",23.0536341370083,0.120077271465792,-0.318496355278583
"clean (description)","descriptive_words","predicates",3.07,"English (American)","clean (description)",24.1648515803735,-0.175764642839385,-0.391882941912738,"French (Quebecois)","propre",25.2258651713842,0.137921388941942,-0.43084445390045
"clean (description)","descriptive_words","predicates",3.07,"English (American)","clean (description)",24.1648515803735,-0.175764642839385,-0.391882941912738,"Mandarin (Taiwanese)","乾淨的",30.582978849084,0.140858194106731,-0.305540934221046
"clean (description)","descriptive_words","predicates",3.07,"English (American)","clean (description)",24.1648515803735,-0.175764642839385,-0.391882941912738,"Spanish (Mexican)","limpio",26.5490254663089,0.989166092055479,-0.217694207945327
"clean (description)","descriptive_words","predicates",3.07,"English (American)","clean (description)",24.1648515803735,-0.175764642839385,-0.391882941912738,"English (Australian)","clean",24.6683827487353,-0.180209880024325,-0.218205156241174
"clean (description)","descriptive_words","predicates",3.07,"English (American)","clean (description)",24.1648515803735,-0.175764642839385,-0.391882941912738,"French (French)","propre",27.223128415706,0.285974643622278,-0.442691340632112
"clean (description)","descriptive_words","predicates",3.07,"Mandarin (Beijing)","干净",23.0536341370083,0.120077271465792,-0.318496355278583,"French (Quebecois)","propre",25.2258651713842,0.137921388941942,-0.43084445390045
"clean (description)","descriptive_words","predicates",3.07,"Mandarin (Beijing)","干净",23.0536341370083,0.120077271465792,-0.318496355278583,"Mandarin (Taiwanese)","乾淨的",30.582978849084,0.140858194106731,-0.305540934221046
"clean (description)","descriptive_words","predicates",3.07,"Mandarin (Beijing)","干净",23.0536341370083,0.120077271465792,-0.318496355278583,"Spanish (Mexican)","limpio",26.5490254663089,0.989166092055479,-0.217694207945327
"clean (description)","descriptive_words","predicates",3.07,"Mandarin (Beijing)","干净",23.0536341370083,0.120077271465792,-0.318496355278583,"English (Australian)","clean",24.6683827487353,-0.180209880024325,-0.218205156241174
"clean (description)","descriptive_words","predicates",3.07,"Mandarin (Beijing)","干净",23.0536341370083,0.120077271465792,-0.318496355278583,"French (French)","propre",27.223128415706,0.285974643622278,-0.442691340632112
"clean (description)","descriptive_words","predicates",3.07,"French (Quebecois)","propre",25.2258651713842,0.137921388941942,-0.43084445390045,"Mandarin (Taiwanese)","乾淨的",30.582978849084,0.140858194106731,-0.305540934221046
"clean (description)","descriptive_words","predicates",3.07,"French (Quebecois)","propre",25.2258651713842,0.137921388941942,-0.43084445390045,"Spanish (Mexican)","limpio",26.5490254663089,0.989166092055479,-0.217694207945327
"clean (description)","descriptive_words","predicates",3.07,"French (Quebecois)","propre",25.2258651713842,0.137921388941942,-0.43084445390045,"English (Australian)","clean",24.6683827487353,-0.180209880024325,-0.218205156241174
"clean (description)","descriptive_words","predicates",3.07,"French (Quebecois)","propre",25.2258651713842,0.137921388941942,-0.43084445390045,"French (French)","propre",27.223128415706,0.285974643622278,-0.442691340632112
"clean (description)","descriptive_words","predicates",3.07,"Mandarin (Taiwanese)","乾淨的",30.582978849084,0.140858194106731,-0.305540934221046,"Spanish (Mexican)","limpio",26.5490254663089,0.989166092055479,-0.217694207945327
"clean (description)","descriptive_words","predicates",3.07,"Mandarin (Taiwanese)","乾淨的",30.582978849084,0.140858194106731,-0.305540934221046,"English (Australian)","clean",24.6683827487353,-0.180209880024325,-0.218205156241174
"clean (description)","descriptive_words","predicates",3.07,"Mandarin (Taiwanese)","乾淨的",30.582978849084,0.140858194106731,-0.305540934221046,"French (French)","propre",27.223128415706,0.285974643622278,-0.442691340632112
"clean (description)","descriptive_words","predicates",3.07,"Spanish (Mexican)","limpio",26.5490254663089,0.989166092055479,-0.217694207945327,"English (Australian)","clean",24.6683827487353,-0.180209880024325,-0.218205156241174
"clean (description)","descriptive_words","predicates",3.07,"Spanish (Mexican)","limpio",26.5490254663089,0.989166092055479,-0.217694207945327,"French (French)","propre",27.223128415706,0.285974643622278,-0.442691340632112
"clean (description)","descriptive_words","predicates",3.07,"English (Australian)","clean",24.6683827487353,-0.180209880024325,-0.218205156241174,"French (French)","propre",27.223128415706,0.285974643622278,-0.442691340632112
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"Mandarin (Beijing)","关(门)",20.859270652231,-0.475740302089918,-0.297459495156528
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"Mandarin (Beijing)","闭（眼、嘴）",20.859270652231,0.733813827491299,-0.148321177726524
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"English (British)","shut / close",25.4777708230132,-0.48542221504136,0.0958444689368785
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"French (Quebecois)","fermer",22.379676276956,0.165285789639326,-0.474289477519972
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"French (French)","fermer",24.1367580150428,0.316467946600375,-0.497703475113993
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"Mandarin (Taiwanese)","關",23.7956238899031,-0.476774918563806,-0.298968682562581
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"English (Australian)","close",23.3153747889348,-0.0250147647611514,-0.271372947853699
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"English (Australian)","shut",23.3153747889348,0.495788449732472,-0.402544799852413
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"English (American)","close",24.6128994802814,-0.0159259755408417,-0.419848170896214
"close","action_words","predicates",3.2,"Spanish (European)","cerrar",24.1611803636092,-0.303538094876873,0.256523057563301,"Spanish (Mexican)","cerrar",24.5936079715916,-0.384028260109216,0.283308771245888
"close","action_words","predicates",3.2,"Mandarin (Beijing)","关(门)",20.859270652231,-0.475740302089918,-0.297459495156528,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621
"close","action_words","predicates",3.2,"Mandarin (Beijing)","关(门)",20.859270652231,-0.475740302089918,-0.297459495156528,"English (British)","shut / close",25.4777708230132,-0.48542221504136,0.0958444689368785
"close","action_words","predicates",3.2,"Mandarin (Beijing)","关(门)",20.859270652231,-0.475740302089918,-0.297459495156528,"French (Quebecois)","fermer",22.379676276956,0.165285789639326,-0.474289477519972
"close","action_words","predicates",3.2,"Mandarin (Beijing)","关(门)",20.859270652231,-0.475740302089918,-0.297459495156528,"French (French)","fermer",24.1367580150428,0.316467946600375,-0.497703475113993
"close","action_words","predicates",3.2,"Mandarin (Beijing)","关(门)",20.859270652231,-0.475740302089918,-0.297459495156528,"Mandarin (Taiwanese)","關",23.7956238899031,-0.476774918563806,-0.298968682562581
"close","action_words","predicates",3.2,"Mandarin (Beijing)","关(门)",20.859270652231,-0.475740302089918,-0.297459495156528,"English (Australian)","close",23.3153747889348,-0.0250147647611514,-0.271372947853699
"close","action_words","predicates",3.2,"Mandarin (Beijing)","关(门)",20.859270652231,-0.475740302089918,-0.297459495156528,"English (Australian)","shut",23.3153747889348,0.495788449732472,-0.402544799852413
"close","action_words","predicates",3.2,"Mandarin (Beijing)","关(门)",20.859270652231,-0.475740302089918,-0.297459495156528,"English (American)","close",24.6128994802814,-0.0159259755408417,-0.419848170896214
"close","action_words","predicates",3.2,"Mandarin (Beijing)","关(门)",20.859270652231,-0.475740302089918,-0.297459495156528,"Spanish (Mexican)","cerrar",24.5936079715916,-0.384028260109216,0.283308771245888
"close","action_words","predicates",3.2,"Mandarin (Beijing)","闭（眼、嘴）",20.859270652231,0.733813827491299,-0.148321177726524,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621
"close","action_words","predicates",3.2,"Mandarin (Beijing)","闭（眼、嘴）",20.859270652231,0.733813827491299,-0.148321177726524,"English (British)","shut / close",25.4777708230132,-0.48542221504136,0.0958444689368785
"close","action_words","predicates",3.2,"Mandarin (Beijing)","闭（眼、嘴）",20.859270652231,0.733813827491299,-0.148321177726524,"French (Quebecois)","fermer",22.379676276956,0.165285789639326,-0.474289477519972
"close","action_words","predicates",3.2,"Mandarin (Beijing)","闭（眼、嘴）",20.859270652231,0.733813827491299,-0.148321177726524,"French (French)","fermer",24.1367580150428,0.316467946600375,-0.497703475113993
"close","action_words","predicates",3.2,"Mandarin (Beijing)","闭（眼、嘴）",20.859270652231,0.733813827491299,-0.148321177726524,"Mandarin (Taiwanese)","關",23.7956238899031,-0.476774918563806,-0.298968682562581
"close","action_words","predicates",3.2,"Mandarin (Beijing)","闭（眼、嘴）",20.859270652231,0.733813827491299,-0.148321177726524,"English (Australian)","close",23.3153747889348,-0.0250147647611514,-0.271372947853699
"close","action_words","predicates",3.2,"Mandarin (Beijing)","闭（眼、嘴）",20.859270652231,0.733813827491299,-0.148321177726524,"English (Australian)","shut",23.3153747889348,0.495788449732472,-0.402544799852413
"close","action_words","predicates",3.2,"Mandarin (Beijing)","闭（眼、嘴）",20.859270652231,0.733813827491299,-0.148321177726524,"English (American)","close",24.6128994802814,-0.0159259755408417,-0.419848170896214
"close","action_words","predicates",3.2,"Mandarin (Beijing)","闭（眼、嘴）",20.859270652231,0.733813827491299,-0.148321177726524,"Spanish (Mexican)","cerrar",24.5936079715916,-0.384028260109216,0.283308771245888
"close","action_words","predicates",3.2,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621,"English (British)","shut / close",25.4777708230132,-0.48542221504136,0.0958444689368785
"close","action_words","predicates",3.2,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621,"French (Quebecois)","fermer",22.379676276956,0.165285789639326,-0.474289477519972
"close","action_words","predicates",3.2,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621,"French (French)","fermer",24.1367580150428,0.316467946600375,-0.497703475113993
"close","action_words","predicates",3.2,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621,"Mandarin (Taiwanese)","關",23.7956238899031,-0.476774918563806,-0.298968682562581
"close","action_words","predicates",3.2,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621,"English (Australian)","close",23.3153747889348,-0.0250147647611514,-0.271372947853699
"close","action_words","predicates",3.2,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621,"English (Australian)","shut",23.3153747889348,0.495788449732472,-0.402544799852413
"close","action_words","predicates",3.2,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621,"English (American)","close",24.6128994802814,-0.0159259755408417,-0.419848170896214
"close","action_words","predicates",3.2,"German","zumachen",24.113724406415,0.410297358102701,-0.489252335627621,"Spanish (Mexican)","cerrar",24.5936079715916,-0.384028260109216,0.283308771245888
